,,Minutes,replicate 1 ,replicate 2 ,replicate 3
55:35:54,1840,30.66666667,0.8,0.7,0.81
55:35:55,1841,30.68333333,0.8,0.7,0.82
55:35:56,1842,30.7,0.8,0.7,0.78
55:35:57,1843,30.71666667,0.8,0.7,0.76
55:35:58,1844,30.73333333,0.8,0.7,0.8
55:35:59,1845,30.75,0.8,0.7,0.82
55:36:00,1846,30.76666667,0.8,0.7,0.79
55:36:01,1847,30.78333333,0.8,0.7,0.76
55:36:02,1848,30.8,0.8,0.7,0.79
55:36:03,1849,30.81666667,0.81,0.7,0.82
55:36:04,1850,30.83333333,0.8,0.7,0.8
55:36:05,1851,30.85,0.8,0.7,0.76
55:36:06,1852,30.86666667,0.8,0.7,0.78
55:36:07,1853,30.88333333,0.8,0.7,0.82
55:36:08,1854,30.9,0.8,0.69,0.8
55:36:09,1855,30.91666667,0.8,0.69,0.76
55:36:10,1856,30.93333333,0.8,0.7,0.77
55:36:11,1857,30.95,0.8,0.7,0.81
55:36:12,1858,30.96666667,0.8,0.69,0.81
55:36:13,1859,30.98333333,0.8,0.69,0.77
55:36:14,1860,31,0.8,0.69,0.76
55:36:15,1861,31.01666667,0.8,0.69,0.79
55:36:16,1862,31.03333333,0.8,0.69,0.82
55:36:17,1863,31.05,0.8,0.69,0.79
55:36:18,1864,31.06666667,0.8,0.69,0.75
55:36:19,1865,31.08333333,0.8,0.69,0.78
55:36:20,1866,31.1,0.8,0.69,0.82
55:36:21,1867,31.11666667,0.8,0.69,0.79
55:36:22,1868,31.13333333,0.8,0.69,0.75
55:36:23,1869,31.15,0.8,0.69,0.78
55:36:24,1870,31.16666667,0.8,0.69,0.82
55:36:25,1871,31.18333333,0.8,0.69,0.79
55:36:26,1872,31.2,0.8,0.69,0.75
55:36:27,1873,31.21666667,0.8,0.69,0.79
55:36:28,1874,31.23333333,0.8,0.69,0.82
55:36:29,1875,31.25,0.8,0.69,0.78
55:36:30,1876,31.26666667,0.8,0.69,0.75
55:36:31,1877,31.28333333,0.8,0.69,0.79
55:36:32,1878,31.3,0.8,0.69,0.82
55:36:33,1879,31.31666667,0.8,0.69,0.79
55:36:34,1880,31.33333333,0.8,0.69,0.75
55:36:35,1881,31.35,0.8,0.69,0.78
55:36:36,1882,31.36666667,0.8,0.69,0.81
55:36:37,1883,31.38333333,0.8,0.69,0.8
55:36:38,1884,31.4,0.8,0.69,0.76
55:36:39,1885,31.41666667,0.8,0.69,0.77
55:36:40,1886,31.43333333,0.8,0.69,0.81
55:36:41,1887,31.45,0.8,0.69,0.8
55:36:42,1888,31.46666667,0.8,0.69,0.76
55:36:43,1889,31.48333333,0.8,0.69,0.77
55:36:44,1890,31.5,0.8,0.69,0.81
55:36:45,1891,31.51666667,0.8,0.69,0.79
55:36:46,1892,31.53333333,0.8,0.69,0.75
55:36:47,1893,31.55,0.8,0.69,0.78
55:36:48,1894,31.56666667,0.8,0.69,0.82
55:36:49,1895,31.58333333,0.8,0.69,0.78
55:36:50,1896,31.6,0.8,0.69,0.75
55:36:51,1897,31.61666667,0.8,0.69,0.8
55:36:52,1898,31.63333333,0.8,0.69,0.81
55:36:53,1899,31.65,0.8,0.69,0.76
55:36:54,1900,31.66666667,0.8,0.69,0.78
55:36:55,1901,31.68333333,0.8,0.69,0.81
55:36:56,1902,31.7,0.8,0.69,0.76
55:36:57,1903,31.71666667,0.8,0.69,0.76
55:36:58,1904,31.73333333,0.8,0.69,0.81
55:36:59,1905,31.75,0.8,0.69,0.78
55:37:00,1906,31.76666667,0.8,0.69,0.75
55:37:01,1907,31.78333333,0.8,0.69,0.8
55:37:02,1908,31.8,0.8,0.69,0.79
55:37:03,1909,31.81666667,0.8,0.69,0.75
55:37:04,1910,31.83333333,0.8,0.69,0.78
55:37:05,1911,31.85,0.8,0.69,0.81
55:37:06,1912,31.86666667,0.8,0.69,0.76
55:37:07,1913,31.88333333,0.8,0.69,0.77
55:37:08,1914,31.9,0.8,0.69,0.81
55:37:09,1915,31.91666667,0.8,0.69,0.77
55:37:10,1916,31.93333333,0.8,0.69,0.75
55:37:11,1917,31.95,0.8,0.69,0.81
55:37:12,1918,31.96666667,0.8,0.69,0.79
55:37:13,1919,31.98333333,0.8,0.69,0.75
55:37:14,1920,32,0.8,0.69,0.79
55:37:15,1921,32.01666667,0.8,0.69,0.8
55:37:16,1922,32.03333333,0.8,0.69,0.75
55:37:17,1923,32.05,0.8,0.69,0.76
55:37:18,1924,32.06666667,0.8,0.69,0.81
55:37:19,1925,32.08333333,0.8,0.69,0.78
55:37:20,1926,32.1,0.8,0.68,0.74
55:37:21,1927,32.11666667,0.8,0.69,0.78
55:37:22,1928,32.13333333,0.8,0.69,0.81
55:37:23,1929,32.15,0.8,0.68,0.77
55:37:24,1930,32.16666667,0.8,0.68,0.74
55:37:25,1931,32.18333333,0.8,0.69,0.77
55:37:26,1932,32.2,0.8,0.68,0.81
55:37:27,1933,32.21666667,0.8,0.68,0.79
55:37:28,1934,32.23333333,0.8,0.68,0.74
55:37:29,1935,32.25,0.8,0.68,0.76
55:37:30,1936,32.26666667,0.8,0.68,0.8
55:37:31,1937,32.28333333,0.8,0.68,0.8
55:37:32,1938,32.3,0.8,0.68,0.76
55:37:33,1939,32.31666667,0.8,0.68,0.74
55:37:34,1940,32.33333333,0.8,0.68,0.78
55:37:35,1941,32.35,0.8,0.68,0.81
55:37:36,1942,32.36666667,0.79,0.68,0.79
55:37:37,1943,32.38333333,0.79,0.68,0.75
55:37:38,1944,32.4,0.79,0.68,0.74
55:37:39,1945,32.41666667,0.79,0.68,0.78
55:37:40,1946,32.43333333,0.8,0.68,0.8
55:37:41,1947,32.45,0.8,0.68,0.79
55:37:42,1948,32.46666667,0.8,0.68,0.75
55:37:43,1949,32.48333333,0.8,0.68,0.74
55:37:44,1950,32.5,0.8,0.68,0.78
55:37:45,1951,32.51666667,0.8,0.68,0.81
55:37:46,1952,32.53333333,0.8,0.68,0.78
55:37:47,1953,32.55,0.79,0.68,0.75
55:37:48,1954,32.56666667,0.79,0.68,0.74
55:37:49,1955,32.58333333,0.79,0.68,0.78
55:37:50,1956,32.6,0.8,0.68,0.8
55:37:51,1957,32.61666667,0.8,0.68,0.8
55:37:52,1958,32.63333333,0.79,0.68,0.77
55:37:53,1959,32.65,0.79,0.68,0.74
55:37:54,1960,32.66666667,0.78,0.68,0.74
55:37:55,1961,32.68333333,0.77,0.68,0.77
55:37:56,1962,32.7,0.76,0.68,0.8
55:37:57,1963,32.71666667,0.75,0.68,0.8
55:37:58,1964,32.73333333,0.74,0.68,0.78
55:37:59,1965,32.75,0.73,0.68,0.74
55:38:00,1966,32.76666667,0.72,0.68,0.74
55:38:01,1967,32.78333333,0.71,0.68,0.76
55:38:02,1968,32.8,0.7,0.67,0.79
55:38:03,1969,32.81666667,0.69,0.67,0.8
55:38:04,1970,32.83333333,0.69,0.67,0.78
55:38:05,1971,32.85,0.68,0.67,0.75
55:38:06,1972,32.86666667,0.68,0.67,0.73
55:38:07,1973,32.88333333,0.67,0.67,0.75
55:38:08,1974,32.9,0.67,0.67,0.79
55:38:09,1975,32.91666667,0.67,0.67,0.8
55:38:10,1976,32.93333333,0.67,0.67,0.77
55:38:11,1977,32.95,0.67,0.67,0.74
55:38:12,1978,32.96666667,0.67,0.67,0.74
55:38:13,1979,32.98333333,0.69,0.67,0.76
55:38:14,1980,33,0.7,0.67,0.8
55:38:15,1981,33.01666667,0.72,0.67,0.8
55:38:16,1982,33.03333333,0.74,0.67,0.77
55:38:17,1983,33.05,0.74,0.67,0.74
55:38:18,1984,33.06666667,0.75,0.68,0.74
55:38:19,1985,33.08333333,0.76,0.68,0.76
55:38:20,1986,33.1,0.76,0.68,0.79
55:38:21,1987,33.11666667,0.77,0.68,0.8
55:38:22,1988,33.13333333,0.77,0.68,0.78
55:38:23,1989,33.15,0.77,0.68,0.75
55:38:24,1990,33.16666667,0.77,0.68,0.74
55:38:25,1991,33.18333333,0.78,0.68,0.76
55:38:26,1992,33.2,0.78,0.68,0.79
55:38:27,1993,33.21666667,0.78,0.68,0.8
55:38:28,1994,33.23333333,0.78,0.68,0.78
55:38:29,1995,33.25,0.78,0.68,0.74
55:38:30,1996,33.26666667,0.78,0.68,0.73
55:38:31,1997,33.28333333,0.78,0.68,0.75
55:38:32,1998,33.3,0.78,0.68,0.78
55:38:33,1999,33.31666667,0.78,0.68,0.8
55:38:34,2000,33.33333333,0.78,0.68,0.79
55:38:35,2001,33.35,0.78,0.68,0.76
55:38:36,2002,33.36666667,0.78,0.67,0.74
55:38:37,2003,33.38333333,0.78,0.68,0.74
55:38:38,2004,33.4,0.78,0.68,0.76
55:38:39,2005,33.41666667,0.78,0.68,0.79
55:38:40,2006,33.43333333,0.77,0.67,0.8
55:38:41,2007,33.45,0.76,0.67,0.79
55:38:42,2008,33.46666667,0.76,0.67,0.76
55:38:43,2009,33.48333333,0.76,0.67,0.73
55:38:44,2010,33.5,0.77,0.67,0.73
55:38:45,2011,33.51666667,0.77,0.67,0.75
55:38:46,2012,33.53333333,0.78,0.67,0.78
55:38:47,2013,33.55,0.78,0.67,0.79
55:38:48,2014,33.56666667,0.78,0.67,0.79
55:38:49,2015,33.58333333,0.78,0.67,0.78
55:38:50,2016,33.6,0.78,0.67,0.75
55:38:51,2017,33.61666667,0.78,0.67,0.73
55:38:52,2018,33.63333333,0.78,0.67,0.74
55:38:53,2019,33.65,0.79,0.67,0.76
55:38:54,2020,33.66666667,0.79,0.67,0.78
55:38:55,2021,33.68333333,0.79,0.67,0.8
55:38:56,2022,33.7,0.79,0.67,0.79
55:38:57,2023,33.71666667,0.79,0.67,0.77
55:38:58,2024,33.73333333,0.79,0.67,0.74
55:38:59,2025,33.75,0.78,0.67,0.73
55:39:00,2026,33.76666667,0.78,0.67,0.73
55:39:01,2027,33.78333333,0.79,0.67,0.75
55:39:02,2028,33.8,0.78,0.67,0.78
55:39:03,2029,33.81666667,0.78,0.67,0.79
55:39:04,2030,33.83333333,0.76,0.67,0.79
55:39:05,2031,33.85,0.76,0.67,0.77
55:39:06,2032,33.86666667,0.75,0.67,0.74
55:39:07,2033,33.88333333,0.75,0.67,0.73
55:39:08,2034,33.9,0.74,0.67,0.73
55:39:09,2035,33.91666667,0.73,0.67,0.75
55:39:10,2036,33.93333333,0.72,0.67,0.77
55:39:11,2037,33.95,0.71,0.67,0.79
55:39:12,2038,33.96666667,0.7,0.67,0.79
55:39:13,2039,33.98333333,0.7,0.67,0.76
55:39:14,2040,34,0.69,0.67,0.73
55:39:15,2041,34.01666667,0.68,0.66,0.72
55:39:16,2042,34.03333333,0.68,0.66,0.73
55:39:17,2043,34.05,0.68,0.66,0.76
55:39:18,2044,34.06666667,0.68,0.66,0.78
55:39:19,2045,34.08333333,0.68,0.66,0.78
55:39:20,2046,34.1,0.67,0.66,0.77
55:39:21,2047,34.11666667,0.67,0.66,0.73
55:39:22,2048,34.13333333,0.67,0.66,0.72
55:39:23,2049,34.15,0.67,0.66,0.73
55:39:24,2050,34.16666667,0.67,0.66,0.75
55:39:25,2051,34.18333333,0.66,0.66,0.78
55:39:26,2052,34.2,0.66,0.66,0.79
55:39:27,2053,34.21666667,0.66,0.66,0.78
55:39:28,2054,34.23333333,0.67,0.66,0.75
55:39:29,2055,34.25,0.68,0.66,0.73
55:39:30,2056,34.26666667,0.68,0.66,0.72
55:39:31,2057,34.28333333,0.69,0.66,0.72
55:39:32,2058,34.3,0.7,0.66,0.75
55:39:33,2059,34.31666667,0.7,0.66,0.77
55:39:34,2060,34.33333333,0.7,0.66,0.79
55:39:35,2061,34.35,0.7,0.66,0.78
55:39:36,2062,34.36666667,0.7,0.66,0.75
55:39:37,2063,34.38333333,0.71,0.66,0.73
55:39:38,2064,34.4,0.71,0.66,0.72
55:39:39,2065,34.41666667,0.71,0.66,0.73
55:39:40,2066,34.43333333,0.71,0.66,0.76
55:39:41,2067,34.45,0.71,0.66,0.78
55:39:42,2068,34.46666667,0.72,0.66,0.78
55:39:43,2069,34.48333333,0.71,0.66,0.76
55:39:44,2070,34.5,0.71,0.66,0.73
55:39:45,2071,34.51666667,0.71,0.66,0.72
55:39:46,2072,34.53333333,0.71,0.66,0.72
55:39:47,2073,34.55,0.71,0.66,0.75
55:39:48,2074,34.56666667,0.71,0.66,0.77
55:39:49,2075,34.58333333,0.73,0.66,0.78
55:39:50,2076,34.6,0.74,0.66,0.77
55:39:51,2077,34.61666667,0.75,0.66,0.74
55:39:52,2078,34.63333333,0.75,0.66,0.72
55:39:53,2079,34.65,0.76,0.66,0.72
55:39:54,2080,34.66666667,0.76,0.66,0.73
55:39:55,2081,34.68333333,0.76,0.67,0.76
55:39:56,2082,34.7,0.77,0.66,0.78
55:39:57,2083,34.71666667,0.77,0.66,0.78
55:39:58,2084,34.73333333,0.77,0.66,0.77
55:39:59,2085,34.75,0.77,0.66,0.75
55:40:00,2086,34.76666667,0.77,0.66,0.73
55:40:01,2087,34.78333333,0.77,0.66,0.72
55:40:02,2088,34.8,0.77,0.66,0.72
55:40:03,2089,34.81666667,0.77,0.66,0.75
55:40:04,2090,34.83333333,0.78,0.66,0.77
55:40:05,2091,34.85,0.78,0.66,0.78
55:40:06,2092,34.86666667,0.78,0.66,0.77
55:40:07,2093,34.88333333,0.78,0.66,0.75
55:40:08,2094,34.9,0.78,0.66,0.72
55:40:09,2095,34.91666667,0.78,0.66,0.72
55:40:10,2096,34.93333333,0.78,0.66,0.73
55:40:11,2097,34.95,0.78,0.66,0.76
55:40:12,2098,34.96666667,0.78,0.66,0.78
55:40:13,2099,34.98333333,0.78,0.66,0.78
55:40:14,2100,35,0.78,0.66,0.75
55:40:15,2101,35.01666667,0.77,0.66,0.73
55:40:16,2102,35.03333333,0.76,0.66,0.72
55:40:17,2103,35.05,0.75,0.66,0.73
55:40:18,2104,35.06666667,0.73,0.66,0.76
55:40:19,2105,35.08333333,0.73,0.66,0.78
55:40:20,2106,35.1,0.75,0.66,0.77
55:40:21,2107,35.11666667,0.76,0.66,0.74
55:40:22,2108,35.13333333,0.76,0.66,0.72
55:40:23,2109,35.15,0.77,0.66,0.72
55:40:24,2110,35.16666667,0.77,0.66,0.75
55:40:25,2111,35.18333333,0.77,0.66,0.78
55:40:26,2112,35.2,0.77,0.66,0.78
55:40:27,2113,35.21666667,0.77,0.66,0.75
55:40:28,2114,35.23333333,0.77,0.66,0.72
55:40:29,2115,35.25,0.77,0.66,0.72
55:40:30,2116,35.26666667,0.78,0.66,0.74
55:40:31,2117,35.28333333,0.78,0.66,0.77
55:40:32,2118,35.3,0.78,0.66,0.78
55:40:33,2119,35.31666667,0.78,0.66,0.75
55:40:34,2120,35.33333333,0.78,0.66,0.72
55:40:35,2121,35.35,0.78,0.66,0.72
55:40:36,2122,35.36666667,0.78,0.66,0.74
55:40:37,2123,35.38333333,0.78,0.66,0.77
55:40:38,2124,35.4,0.78,0.66,0.77
55:40:39,2125,35.41666667,0.78,0.66,0.74
55:40:40,2126,35.43333333,0.78,0.66,0.71
55:40:41,2127,35.45,0.78,0.66,0.72
55:40:42,2128,35.46666667,0.78,0.66,0.76
55:40:43,2129,35.48333333,0.78,0.66,0.77
55:40:44,2130,35.5,0.78,0.66,0.75
55:40:45,2131,35.51666667,0.78,0.66,0.72
55:40:46,2132,35.53333333,0.78,0.66,0.71
55:40:47,2133,35.55,0.78,0.66,0.74
55:40:48,2134,35.56666667,0.78,0.66,0.77
55:40:49,2135,35.58333333,0.78,0.66,0.77
55:40:50,2136,35.6,0.78,0.66,0.73
55:40:51,2137,35.61666667,0.77,0.66,0.71
55:40:52,2138,35.63333333,0.76,0.66,0.72
55:40:53,2139,35.65,0.76,0.66,0.75
55:40:54,2140,35.66666667,0.75,0.66,0.77
55:40:55,2141,35.68333333,0.75,0.66,0.77
55:40:56,2142,35.7,0.75,0.66,0.73
55:40:57,2143,35.71666667,0.76,0.66,0.71
55:40:58,2144,35.73333333,0.76,0.66,0.72
55:40:59,2145,35.75,0.77,0.66,0.75
55:41:00,2146,35.76666667,0.77,0.66,0.77
55:41:01,2147,35.78333333,0.77,0.66,0.77
55:41:02,2148,35.8,0.77,0.66,0.73
55:41:03,2149,35.81666667,0.77,0.66,0.71
55:41:04,2150,35.83333333,0.77,0.66,0.71
55:41:05,2151,35.85,0.77,0.66,0.75
55:41:06,2152,35.86666667,0.77,0.66,0.77
55:41:07,2153,35.88333333,0.77,0.66,0.77
55:41:08,2154,35.9,0.77,0.66,0.74
55:41:09,2155,35.91666667,0.77,0.66,0.71
55:41:10,2156,35.93333333,0.77,0.66,0.71
55:41:11,2157,35.95,0.77,0.66,0.75
55:41:12,2158,35.96666667,0.76,0.66,0.77
55:41:13,2159,35.98333333,0.75,0.65,0.76
55:41:14,2160,36,0.74,0.65,0.73
55:41:15,2161,36.01666667,0.74,0.65,0.71
55:41:16,2162,36.03333333,0.74,0.65,0.71
55:41:17,2163,36.05,0.75,0.65,0.74
55:41:18,2164,36.06666667,0.76,0.65,0.77
55:41:19,2165,36.08333333,0.76,0.65,0.77
55:41:20,2166,36.1,0.77,0.65,0.74
55:41:21,2167,36.11666667,0.77,0.65,0.71
55:41:22,2168,36.13333333,0.77,0.65,0.71
55:41:23,2169,36.15,0.77,0.65,0.73
55:41:24,2170,36.16666667,0.77,0.66,0.76
55:41:25,2171,36.18333333,0.77,0.65,0.77
55:41:26,2172,36.2,0.77,0.65,0.76
55:41:27,2173,36.21666667,0.76,0.65,0.74
55:41:28,2174,36.23333333,0.75,0.65,0.71
55:41:29,2175,36.25,0.75,0.65,0.71
55:41:30,2176,36.26666667,0.74,0.65,0.72
55:41:31,2177,36.28333333,0.74,0.65,0.74
55:41:32,2178,36.3,0.74,0.65,0.76
55:41:33,2179,36.31666667,0.74,0.65,0.77
55:41:34,2180,36.33333333,0.75,0.65,0.75
55:41:35,2181,36.35,0.75,0.65,0.73
55:41:36,2182,36.36666667,0.76,0.65,0.71
55:41:37,2183,36.38333333,0.76,0.65,0.7
55:41:38,2184,36.4,0.76,0.65,0.72
55:41:39,2185,36.41666667,0.77,0.65,0.74
55:41:40,2186,36.43333333,0.77,0.65,0.76
55:41:41,2187,36.45,0.76,0.65,0.77
55:41:42,2188,36.46666667,0.76,0.65,0.74
55:41:43,2189,36.48333333,0.75,0.65,0.72
55:41:44,2190,36.5,0.74,0.65,0.7
55:41:45,2191,36.51666667,0.73,0.65,0.71
55:41:46,2192,36.53333333,0.72,0.65,0.75
55:41:47,2193,36.55,0.71,0.65,0.76
55:41:48,2194,36.56666667,0.7,0.65,0.75
55:41:49,2195,36.58333333,0.69,0.65,0.72
55:41:50,2196,36.6,0.69,0.65,0.7
55:41:51,2197,36.61666667,0.69,0.65,0.71
55:41:52,2198,36.63333333,0.69,0.65,0.74
55:41:53,2199,36.65,0.69,0.65,0.76
55:41:54,2200,36.66666667,0.69,0.65,0.75
55:41:55,2201,36.68333333,0.68,0.65,0.71
55:41:56,2202,36.7,0.68,0.64,0.7
55:41:57,2203,36.71666667,0.68,0.64,0.73
55:41:58,2204,36.73333333,0.67,0.64,0.76
55:41:59,2205,36.75,0.67,0.64,0.76
55:42:00,2206,36.76666667,0.67,0.64,0.72
55:42:01,2207,36.78333333,0.66,0.64,0.7
55:42:02,2208,36.8,0.67,0.64,0.71
55:42:03,2209,36.81666667,0.67,0.64,0.75
55:42:04,2210,36.83333333,0.68,0.64,0.76
55:42:05,2211,36.85,0.68,0.64,0.74
55:42:06,2212,36.86666667,0.67,0.64,0.7
55:42:07,2213,36.88333333,0.67,0.64,0.7
55:42:08,2214,36.9,0.66,0.64,0.74
55:42:09,2215,36.91666667,0.66,0.64,0.76
55:42:10,2216,36.93333333,0.65,0.64,0.74
55:42:11,2217,36.95,0.65,0.64,0.7
55:42:12,2218,36.96666667,0.65,0.64,0.7
55:42:13,2219,36.98333333,0.65,0.64,0.73
55:42:14,2220,37,0.65,0.64,0.76
55:42:15,2221,37.01666667,0.65,0.64,0.75
55:42:16,2222,37.03333333,0.65,0.64,0.71
55:42:17,2223,37.05,0.66,0.64,0.69
55:42:18,2224,37.06666667,0.66,0.64,0.71
55:42:19,2225,37.08333333,0.65,0.64,0.75
55:42:20,2226,37.1,0.65,0.64,0.76
55:42:21,2227,37.11666667,0.65,0.64,0.73
55:42:22,2228,37.13333333,0.65,0.64,0.7
55:42:23,2229,37.15,0.65,0.64,0.7
55:42:24,2230,37.16666667,0.65,0.64,0.73
55:42:25,2231,37.18333333,0.65,0.64,0.76
55:42:26,2232,37.2,0.66,0.64,0.75
55:42:27,2233,37.21666667,0.69,0.64,0.71
55:42:28,2234,37.23333333,0.7,0.64,0.7
55:42:29,2235,37.25,0.71,0.64,0.72
55:42:30,2236,37.26666667,0.72,0.64,0.75
55:42:31,2237,37.28333333,0.73,0.64,0.76
55:42:32,2238,37.3,0.73,0.64,0.72
55:42:33,2239,37.31666667,0.73,0.64,0.7
55:42:34,2240,37.33333333,0.74,0.64,0.71
55:42:35,2241,37.35,0.74,0.65,0.75
55:42:36,2242,37.36666667,0.74,0.64,0.76
55:42:37,2243,37.38333333,0.74,0.64,0.72
55:42:38,2244,37.4,0.74,0.64,0.7
55:42:39,2245,37.41666667,0.75,0.64,0.71
55:42:40,2246,37.43333333,0.75,0.65,0.75
55:42:41,2247,37.45,0.75,0.64,0.75
55:42:42,2248,37.46666667,0.75,0.64,0.72
55:42:43,2249,37.48333333,0.75,0.64,0.7
55:42:44,2250,37.5,0.75,0.64,0.71
55:42:45,2251,37.51666667,0.75,0.65,0.75
55:42:46,2252,37.53333333,0.75,0.64,0.75
55:42:47,2253,37.55,0.75,0.64,0.71
55:42:48,2254,37.56666667,0.75,0.64,0.7
55:42:49,2255,37.58333333,0.76,0.65,0.73
55:42:50,2256,37.6,0.76,0.65,0.76
55:42:51,2257,37.61666667,0.76,0.64,0.74
55:42:52,2258,37.63333333,0.76,0.64,0.7
55:42:53,2259,37.65,0.76,0.64,0.7
55:42:54,2260,37.66666667,0.76,0.64,0.74
55:42:55,2261,37.68333333,0.76,0.64,0.75
55:42:56,2262,37.7,0.76,0.64,0.73
55:42:57,2263,37.71666667,0.76,0.64,0.69
55:42:58,2264,37.73333333,0.76,0.64,0.71
55:42:59,2265,37.75,0.76,0.64,0.75
55:43:00,2266,37.76666667,0.76,0.64,0.75
55:43:01,2267,37.78333333,0.76,0.64,0.71
55:43:02,2268,37.8,0.76,0.64,0.7
55:43:03,2269,37.81666667,0.76,0.64,0.73
55:43:04,2270,37.83333333,0.76,0.64,0.75
55:43:05,2271,37.85,0.76,0.64,0.71
55:43:06,2272,37.86666667,0.76,0.64,0.69
55:43:07,2273,37.88333333,0.76,0.64,0.72
55:43:08,2274,37.9,0.76,0.64,0.75
55:43:09,2275,37.91666667,0.76,0.64,0.73
55:43:10,2276,37.93333333,0.76,0.64,0.69
55:43:11,2277,37.95,0.76,0.64,0.71
55:43:12,2278,37.96666667,0.76,0.64,0.75
55:43:13,2279,37.98333333,0.76,0.64,0.74
55:43:14,2280,38,0.76,0.64,0.71
55:43:15,2281,38.01666667,0.76,0.64,0.69
55:43:16,2282,38.03333333,0.76,0.64,0.73
55:43:17,2283,38.05,0.76,0.64,0.75
55:43:18,2284,38.06666667,0.76,0.64,0.72
55:43:19,2285,38.08333333,0.76,0.64,0.69
55:43:20,2286,38.1,0.76,0.64,0.71
55:43:21,2287,38.11666667,0.76,0.64,0.75
55:43:22,2288,38.13333333,0.76,0.64,0.75
55:43:23,2289,38.15,0.75,0.64,0.7
55:43:24,2290,38.16666667,0.75,0.64,0.69
55:43:25,2291,38.18333333,0.76,0.64,0.73
55:43:26,2292,38.2,0.76,0.64,0.75
55:43:27,2293,38.21666667,0.76,0.64,0.73
55:43:28,2294,38.23333333,0.76,0.64,0.69
55:43:29,2295,38.25,0.76,0.64,0.7
55:43:30,2296,38.26666667,0.76,0.64,0.74
55:43:31,2297,38.28333333,0.76,0.64,0.75
55:43:32,2298,38.3,0.76,0.64,0.71
55:43:33,2299,38.31666667,0.76,0.64,0.69
55:43:34,2300,38.33333333,0.76,0.64,0.72
55:43:35,2301,38.35,0.76,0.64,0.75
55:43:36,2302,38.36666667,0.76,0.64,0.73
55:43:37,2303,38.38333333,0.76,0.64,0.69
55:43:38,2304,38.4,0.76,0.64,0.7
55:43:39,2305,38.41666667,0.76,0.64,0.74
55:43:40,2306,38.43333333,0.76,0.64,0.74
55:43:41,2307,38.45,0.76,0.64,0.7
55:43:42,2308,38.46666667,0.76,0.64,0.7
55:43:43,2309,38.48333333,0.76,0.64,0.74
55:43:44,2310,38.5,0.75,0.64,0.74
55:43:45,2311,38.51666667,0.75,0.64,0.69
55:43:46,2312,38.53333333,0.75,0.64,0.69
55:43:47,2313,38.55,0.75,0.64,0.74
55:43:48,2314,38.56666667,0.75,0.64,0.74
55:43:49,2315,38.58333333,0.75,0.64,0.69
55:43:50,2316,38.6,0.75,0.64,0.69
55:43:51,2317,38.61666667,0.75,0.64,0.74
55:43:52,2318,38.63333333,0.76,0.64,0.74
55:43:53,2319,38.65,0.75,0.64,0.69
55:43:54,2320,38.66666667,0.75,0.64,0.69
55:43:55,2321,38.68333333,0.75,0.64,0.74
55:43:56,2322,38.7,0.75,0.64,0.74
55:43:57,2323,38.71666667,0.75,0.64,0.69
55:43:58,2324,38.73333333,0.75,0.64,0.7
55:43:59,2325,38.75,0.75,0.64,0.74
55:44:00,2326,38.76666667,0.76,0.64,0.73
55:44:01,2327,38.78333333,0.75,0.64,0.68
55:44:02,2328,38.8,0.75,0.64,0.71
55:44:03,2329,38.81666667,0.76,0.64,0.74
55:44:04,2330,38.83333333,0.76,0.64,0.71
55:44:05,2331,38.85,0.75,0.64,0.68
55:44:06,2332,38.86666667,0.75,0.64,0.72
55:44:07,2333,38.88333333,0.75,0.64,0.75
55:44:08,2334,38.9,0.75,0.64,0.71
55:44:09,2335,38.91666667,0.75,0.64,0.68
55:44:10,2336,38.93333333,0.75,0.64,0.72
55:44:11,2337,38.95,0.76,0.64,0.74
55:44:12,2338,38.96666667,0.75,0.64,0.7
55:44:13,2339,38.98333333,0.75,0.64,0.68
55:44:14,2340,39,0.75,0.64,0.73
55:44:15,2341,39.01666667,0.75,0.64,0.74
55:44:16,2342,39.03333333,0.75,0.63,0.69
55:44:17,2343,39.05,0.75,0.64,0.69
55:44:18,2344,39.06666667,0.75,0.64,0.74
55:44:19,2345,39.08333333,0.75,0.64,0.73
55:44:20,2346,39.1,0.75,0.63,0.68
55:44:21,2347,39.11666667,0.75,0.63,0.71
55:44:22,2348,39.13333333,0.75,0.63,0.74
55:44:23,2349,39.15,0.75,0.63,0.7
55:44:24,2350,39.16666667,0.75,0.63,0.69
55:44:25,2351,39.18333333,0.75,0.63,0.74
55:44:26,2352,39.2,0.75,0.63,0.73
55:44:27,2353,39.21666667,0.75,0.63,0.68
55:44:28,2354,39.23333333,0.75,0.63,0.7
55:44:29,2355,39.25,0.75,0.63,0.74
55:44:30,2356,39.26666667,0.75,0.63,0.71
55:44:31,2357,39.28333333,0.75,0.63,0.68
55:44:32,2358,39.3,0.75,0.63,0.73
55:44:33,2359,39.31666667,0.75,0.63,0.73
55:44:34,2360,39.33333333,0.75,0.63,0.68
55:44:35,2361,39.35,0.74,0.63,0.71
55:44:36,2362,39.36666667,0.74,0.63,0.74
55:44:37,2363,39.38333333,0.73,0.63,0.69
55:44:38,2364,39.4,0.74,0.63,0.68
55:44:39,2365,39.41666667,0.74,0.63,0.74
55:44:40,2366,39.43333333,0.75,0.63,0.72
55:44:41,2367,39.45,0.75,0.63,0.68
55:44:42,2368,39.46666667,0.75,0.63,0.73
55:44:43,2369,39.48333333,0.75,0.63,0.74
55:44:44,2370,39.5,0.75,0.63,0.68
